Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln -  Atencin/a_Consultas_at""))",Chrome 104.0.5112.102,,,2022-09-08 16:30:54,2022-09-08 16:30:55,"1,128s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:30:55,2022-09-08 16:30:55,"0,038s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin -  Consultas/a_Extracto PN_atc""))",Chrome 104.0.5112.102,,,2022-09-08 16:30:55,2022-09-08 16:30:57,"1,934s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""))",Chrome 104.0.5112.102,,,2022-09-08 16:30:57,2022-09-08 16:30:57,"0,629s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""), ""8516018"")",Chrome 104.0.5112.102,,,2022-09-08 16:30:57,2022-09-08 16:30:58,"0,819s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1btnBuscar_atcex""))",Chrome 104.0.5112.102,,,2022-09-08 16:30:58,2022-09-08 16:31:02,"3,604s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:31:02,2022-09-08 16:31:02,"0,049s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/input__ctl00ContentPlaceHolder1btnBuscar_atcexd""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:02,2022-09-08 16:31:05,"2,856s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:31:05,2022-09-08 16:31:05,"0,061s",PASSED
"saldodebito = getText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/span_1.009.010.785_atcexd""), STOP_ON_FAILURE)",Chrome 104.0.5112.102,,,2022-09-08 16:31:05,2022-09-08 16:31:05,"0,583s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/em_Adquisicin_atcexd""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:05,2022-09-08 16:31:06,"0,920s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:31:06,2022-09-08 16:31:06,"0,024s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medellin -  Adquisicin/a_Punto de Venta_adq""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:06,2022-09-08 16:31:09,"3,296s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:31:09,2022-09-08 16:31:10,"0,028s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Ajuste de Carga_pdva""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:10,2022-09-08 16:31:12,"2,004s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:31:12,2022-09-08 16:31:12,"0,036s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Nuevo Registro_pdva""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:12,2022-09-08 16:31:12,"0,791s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:31:12,2022-09-08 16:31:14,"1,957s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Apellidos_ctl00ContentPlaceHolder1btnBuscarUsu_pdvab""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:14,2022-09-08 16:31:17,"3,119s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-08 16:31:17,2022-09-08 16:31:17,"0,028s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Usuarios/Registros/frmUsuariosPNTarjetaPopup.aspx?nombre=&cedula=&tarjeta="")",Chrome 104.0.5112.102,,,2022-09-08 16:31:17,2022-09-08 16:31:18,"0,188s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:18,2022-09-08 16:31:18,"0,742s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""), ""8516018"")",Chrome 104.0.5112.102,,,2022-09-08 16:31:18,2022-09-08 16:31:19,"0,986s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_REGISTRO BLOQUEADO_btnBuscar_cpn""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:19,2022-09-08 16:31:20,"1,112s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/img_cpn""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:20,2022-09-08 16:31:21,"0,650s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Adquisicion/PuntodeVenta/frmAjusteCargaDet.aspx"")",Chrome 104.0.5112.102,,,2022-09-08 16:31:21,2022-09-08 16:31:21,"0,134s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Valor_ctl00ContentPlaceHolder1txtValor_pdvab""))",Chrome 104.0.5112.102,,,2022-09-08 16:31:21,2022-09-08 16:31:22,"0,600s",PASSED
